username,rating,text,date,ct,company
"{'name': 'Sachin Swami', 'link': 'https://www.google.com/maps/contrib/107925817248399276104?hl=en-US', 'contributor_id': '107925817248399276104', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUbRkrji0nE7xyry8wfwrAhh97MPFnTtTvw8DFjGTA5dmG1ar4=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 32, 'photos': 8}",5.0,"I recently utilized the services of Ascent Software Solutions and was thoroughly impressed by the effectiveness of their team. Their expertise in delivering tailored solutions truly sets them apart. The personalized recommendations I received significantly enhanced my experience, showcasing their commitment to quality and professionalism. I highly recommend their services for anyone seeking valuable support.",a month ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'Shashank', 'link': 'https://www.google.com/maps/contrib/110414401973596011104?hl=en-US', 'contributor_id': '110414401973596011104', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVRFIcmktIe8nfCuXxhEj_N4518GivuLAFPqZynVSkdQGiLufw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 56, 'photos': 34}",5.0,"I have been working in Redhat for the last 3+ years and I can say, This is the best company which I have found in my career, Best Open-source, Cultural, Got a chance to interact with a great mind people here.",a week ago,pune,Red Hat India Private Limited
"{'name': 'Tanmoy Chakraborty', 'link': 'https://www.google.com/maps/contrib/108017332253857784137?hl=en-US', 'contributor_id': '108017332253857784137', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVlJnMVlT-h-VCJLUJcyfZXW_g4Ro-5NGQ7i0qZrVRH4vZgxN3HlQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 215, 'photos': 386}",5.0,An awesome place to work for. I have worked there for sometime 1.5 years. The place is awesome the redhat building tower 10 view is awesome. Also the magarpatta city is one of the great place to be.,5 years ago,pune,Red Hat India Private Limited
"{'name': 'Satyam Jaiswal', 'link': 'https://www.google.com/maps/contrib/100973707054342048655?hl=en-US', 'contributor_id': '100973707054342048655', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXW6Ulh_nXY16DHgga60pEVF3yqV0bjWIWeW0DLLFOwiLQptCcLXg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 39, 'photos': 157}",4.0,"The infrastructure of this place is very attractive, and the management and security is very good. You have to show proper ID like PAN card to get entry. The offices inside are named based on historical places like, Sindhudurg, LauhGadh etc.",6 years ago,pune,Red Hat India Private Limited
"{'name': 'Karan Sandha', 'link': 'https://www.google.com/maps/contrib/105212848642191350292?hl=en-US', 'contributor_id': '105212848642191350292', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVq5aFlQhkLcDNU7GkT4pytLtH9V7bafSb7LEvjfZK7SaPe1dJO=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 61, 'photos': 668}",5.0,Though the attached photos are from the tech park. The working environment in Redhat is awesome.,5 years ago,pune,Red Hat India Private Limited
"{'name': 'Gaurav Kulkarni', 'link': 'https://www.google.com/maps/contrib/108566139035380313803?hl=en-US', 'contributor_id': '108566139035380313803', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXNDJAhU1mzBIUxUjy_jUWdPIvxO6VxBI25kIAJO0gRWpiRopNzGA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 32, 'photos': 88}",5.0,"Best places to work, good infrastructure, great office and friendly staff.",2 years ago,pune,Red Hat India Private Limited
"{'name': 'Azizur Rahman', 'link': 'https://www.google.com/maps/contrib/103397037039915458593?hl=en-US', 'contributor_id': '103397037039915458593', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK2TEPqhtoxEvw98Jca1DDEWoa1GiZb1TddJQ4D197H6wNsRy8=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",1.0,I am Azizurrahman from Delhi. My friend has given an interview online and he is selected. But the company is charging 1.12 lpa for security purposes. Is this right please tell me because I don't know about the company.,8 months ago,pune,Red Hat India Private Limited
"{'name': 'Niladri Saha', 'link': 'https://www.google.com/maps/contrib/113712728350606394292?hl=en-US', 'contributor_id': '113712728350606394292', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKEWguMgKjbw-9EnKrXbAwnbtcpnkDd4_wnP9XwvG40EFYyRuQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 203, 'photos': 5}",3.0,"Great company to work with. Everyone's dream to work with them but they should streamline the interview process and try to give an opportunity to deserving candidates to appear in interview. However, they rarely do that.",a year ago,pune,Red Hat India Private Limited
"{'name': 'Pradeep Pal', 'link': 'https://www.google.com/maps/contrib/106068009404161417734?hl=en-US', 'contributor_id': '106068009404161417734', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVeYUC4X15flkNLXPIkreWEarh1rbDY2Oftyo8RY40cyF_24z0c=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 228, 'photos': 1428}",5.0,It a wonderful office and staff too...,4 years ago,pune,Red Hat India Private Limited
"{'name': 'Dhananjay Kumar', 'link': 'https://www.google.com/maps/contrib/118189983051182795802?hl=en-US', 'contributor_id': '118189983051182795802', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUtFPEmVytuW5GJR8qf-uDDkCtRavyKxa3ZnhRgdcy2LQh4doPG=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"Great place to work, friendly environment. Nice and helping people are there. Very good opportunity for professional improvement, you own a major responsibility, no micro management. Understanding team, proper guidance. Good work life balance. Best place to grow your skills and talent under very enthusiastic and influential leaders and seniors.
I learn many more things at here like how to grow your professional skills as well as how to improve yourself. It gives many more opportunity to me.",5 years ago,pune,Thinkitive Technologies Private Limited
"{'name': 'sonali kemkar', 'link': 'https://www.google.com/maps/contrib/110846024055672243821?hl=en-US', 'contributor_id': '110846024055672243821', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocItic3w6zPWa5hW6Jq9wGQU6O0LuTB6VEpuyPtucz2EkfIvUg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 8}",5.0,"It was a great honour for me to start my career here. I joined as fresher, and now it's almost 1year 6 months, I got opportunities to explore myself. Also I m learning new technologies. So it's great place to explore as we as learn. One of the  important part is,the Managers are very supportive. I m enjoying my journey here......",5 years ago,pune,Thinkitive Technologies Private Limited
"{'name': 'Dushyant', 'link': 'https://www.google.com/maps/contrib/101272137587263858312?hl=en-US', 'contributor_id': '101272137587263858312', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocInhdpDkh7xINCySNIEjdXE4Bqv9GJBnUR2dJ3Cv2HOGOhGFQc=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 149, 'photos': 100}",4.0,"I worked for the DotNet department for two years. There is a TL, She is really good mentor, very supportive and guide you a lot to grow in your career.

Pros
1. Good to explore your skills, technologies and domain knowledge.
2. Team Lead of DotNet department is really too good, strong and motivated and good human.
3. Flexible timing and friendly environment

Note:
Overall its good place If you are planning to join this company you can join.",2 years ago,pune,Thinkitive Technologies Private Limited
"{'name': 'Tushar Saner', 'link': 'https://www.google.com/maps/contrib/104321841770916726322?hl=en-US', 'contributor_id': '104321841770916726322', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKdV5bMS4hOq8QXXsmkPb_PKWpy5qj0sCQHfJFHcoTKStDQrQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Great place to work, friendly environment. Nice and helping people
Best place to grow your skills and talent under very enthusiastic and influential leaders and seniors.
Worked on different domains like retail, education and health domain.
Great exposure to Automation, DevOps and multiple tools",5 years ago,pune,Thinkitive Technologies Private Limited
"{'name': 'Pradeep Shinde', 'link': 'https://www.google.com/maps/contrib/108765614507021176095?hl=en-US', 'contributor_id': '108765614507021176095', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUFuAHGBBNPsfjyLEbfX6_hcw0HISNTV6rrPQ7MqajzsE7u7fsQ=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 51, 'photos': 1}",4.0,"Good atmosphere ...
Staff is also polite...

I was there for aptitude (written test),my experience there was one of the best experience ...Proper seating arrangment,management was good enough...

PMT bus availability is poor, visit by private vehicle or
If not in hurry then can use
1. balewadi PMT upto balewadi fata then uber or ola
2.Baner PMT upto Baner Dmart then ola or uber",a year ago,pune,Thinkitive Technologies Private Limited
"{'name': 'Hrishikesh Andhale', 'link': 'https://www.google.com/maps/contrib/117904453734250031384?hl=en-US', 'contributor_id': '117904453734250031384', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUfliXf-GsI4p0Q4AUTEFtAUKakoqOsFVdA1cNj0yx3KZ_x8rR1ew=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 0}",5.0,"Very Good organisation for learning things. So many projects are there, so u will get to learn all new technologies here. Working As web developer here.
Also the best part is very friendly environment and work life balance. Great scope for betterment of Ur life and career.",5 years ago,pune,Thinkitive Technologies Private Limited
"{'name': 'Neelesh Bhopali', 'link': 'https://www.google.com/maps/contrib/111230691119393882417?hl=en-US', 'contributor_id': '111230691119393882417', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXRcS7_OY6rPaNoKtYzyIaerBTBDa0SCMVS8nBxPU262vHGbk8=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 1}",5.0,"Thinkitive is a phenomenal atmosphere to build your Development skills as a Developer and beyond. A dynamic startup environment still exists within a company that has been #1 in it's industry for Five years and counting. Ask questions, take advantage of the extensive trainings offered and learn everything about the products so you can speak in the simplest terms to the clients, and have fun too.",5 years ago,pune,Thinkitive Technologies Private Limited
"{'name': 'Shubham Badhan', 'link': 'https://www.google.com/maps/contrib/114432568700605035744?hl=en-US', 'contributor_id': '114432568700605035744', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU6zV2LO-Bdrks8iZ9Iy_pCX18-X9xb9ZIbq8ZzVSUaoQQNf_df=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",4.0,"A typical day at work consist of analyzing and sourcing data on employee information and optimizing job descriptions for clients. I have gained expertise on multiple platforms such as Laravel, Angular, React, Python, ect... We have great leaders here and the management is very transparent. The culture is my favorite thing about Thinkitive. It is very diverse and family oriented. The most enjoyable part of the job is learning new things everyday by implementing change.",5 years ago,pune,Thinkitive Technologies Private Limited
